item_id,title,genre,release_date,popularity_score,quality_score,price,duration_minutes,language,rating_avg,rating_count
item_001050,Re-contextualized actuating system engine,Crime,2025-04-27,0.412,0.559,0.0,76,French,4.3,2536
item_001051,Reactive maximized project,History,2021-06-29,0.329,0.552,0.0,134,Spanish,2.2,5339
item_001052,Implemented static architecture,Documentary,2018-07-03,0.149,0.367,0.0,36,English,2.9,1627
item_001053,Exclusive uniform paradigm,Horror,2020-11-13,0.035,0.727,5.12,112,French,3.1,1991
item_001054,Managed heuristic capacity,Adventure,2022-09-17,0.295,0.794,0.0,81,Spanish,4.3,9611
item_001055,Front-line bandwidth-monitored forecast,Family,2022-03-12,0.451,0.427,15.29,159,German,4.8,4422
item_001056,Ergonomic foreground matrix,Adventure,2020-07-03,0.062,0.645,0.0,111,German,3.7,1082
item_001057,Seamless stable function,Thriller,2022-12-07,0.278,0.626,1.83,89,English,2.8,9613
item_001058,Distributed non-volatile open system,Comedy,2019-08-23,0.473,0.768,0.0,93,Japanese,4.0,2067
item_001059,Intuitive interactive concept,History,2016-01-17,0.271,0.806,17.47,144,English,4.5,8209
item_001060,Fully-configurable zero tolerance definition,Drama,2023-02-13,0.053,0.488,23.69,66,French,3.6,2765
item_001061,Stand-alone intermediate focus group,Family,2024-05-25,0.477,0.732,16.58,138,Japanese,3.4,26
item_001062,Devolved systematic superstructure,Science Fiction,2019-04-25,0.575,0.524,28.86,104,Spanish,2.0,7910
item_001063,Polarized maximized knowledge user,Fantasy,2019-08-02,0.163,0.756,18.33,127,French,4.5,3495
item_001064,Integrated mobile neural-net,War,2017-01-31,0.584,1.0,0.0,102,English,2.5,8760
item_001065,Stand-alone real-time artificial intelligence,Animation,2024-06-01,0.453,0.675,0.0,106,English,3.2,2024
item_001066,Devolved national customer loyalty,Crime,2018-08-18,0.102,0.627,0.0,172,French,4.6,3464
item_001067,Self-enabling asynchronous superstructure,War,2016-10-01,0.236,0.69,28.76,111,French,3.9,7427
item_001068,Ameliorated motivating product,Fantasy,2016-04-22,0.057,0.983,0.0,92,French,3.0,7543
item_001069,Reduced optimal initiative,Horror,2023-09-09,0.551,0.769,0.0,34,Spanish,3.9,43
item_001070,Extended 5thgeneration neural-net,Thriller,2018-08-09,0.219,0.748,1.11,32,Spanish,3.2,8021
item_001071,Quality-focused methodical projection,Mystery,2023-10-01,0.117,0.91,0.0,167,English,4.4,1280
item_001072,Multi-lateral hybrid definition,Western,2024-11-29,0.443,0.751,1.89,143,English,3.1,6176
item_001073,Reverse-engineered upward-trending frame,Music,2017-05-03,0.182,0.391,0.0,129,Spanish,4.5,148
item_001074,Profit-focused multimedia array,Comedy,2019-12-19,0.22,0.568,0.0,148,French,4.8,7293
item_001075,Profit-focused 24/7 protocol,Action,2018-05-21,0.43,0.69,7.41,35,French,4.0,5872
item_001076,Seamless systemic concept,Drama,2023-07-28,0.136,0.655,0.0,53,Japanese,3.9,3633
item_001077,Devolved local complexity,Family,2017-10-15,0.357,0.611,29.41,122,English,2.8,9939
item_001078,Re-contextualized stable circuit,Drama,2023-05-11,0.458,0.696,0.0,31,Spanish,5.0,6499
item_001079,Polarized heuristic analyzer,Comedy,2018-03-09,0.19,1.0,0.0,101,Japanese,3.5,2803
item_001080,Pre-emptive discrete architecture,Western,2018-08-22,0.279,0.669,6.61,174,Japanese,3.7,1080
item_001081,Focused 6thgeneration secured line,Crime,2018-01-24,0.097,0.93,22.62,62,French,4.8,3744
item_001082,Multi-lateral human-resource leverage,War,2025-03-06,0.014,0.36,22.13,100,Spanish,4.5,388
item_001083,Balanced 6thgeneration projection,Western,2019-03-28,0.148,1.0,0.0,94,Japanese,4.6,42
item_001084,Triple-buffered multi-state productivity,Romance,2024-04-17,0.214,0.759,0.0,43,French,3.3,6676
item_001085,User-centric empowering paradigm,Fantasy,2021-06-10,0.139,0.464,4.52,162,German,3.5,8484
item_001086,Enhanced homogeneous projection,Adventure,2019-10-13,0.172,0.743,0.0,87,English,2.8,6892
item_001087,Reverse-engineered solution-oriented archive,Western,2021-03-01,0.339,0.403,14.01,31,German,2.6,1350
item_001088,Multi-tiered directional model,Action,2020-01-21,0.172,0.784,0.0,87,German,4.9,4105
item_001089,Monitored mobile utilization,Drama,2020-10-26,0.246,0.562,5.76,109,English,3.9,1594
item_001090,Robust 24hour middleware,Action,2024-10-26,0.246,0.68,0.0,152,German,4.4,9718
item_001091,Organic composite emulation,Horror,2016-10-07,0.231,0.627,0.0,94,Spanish,2.3,3915
item_001092,Stand-alone even-keeled data-warehouse,Horror,2017-07-01,0.112,0.885,25.13,115,Japanese,4.4,1204
item_001093,Diverse high-level portal,Science Fiction,2023-03-04,0.092,1.0,23.15,144,Japanese,2.4,1004
item_001094,Decentralized stable emulation,Adventure,2020-02-22,0.251,0.672,11.93,46,Spanish,2.2,7250
item_001095,Managed uniform budgetary management,Adventure,2020-10-23,0.165,1.0,9.73,140,English,2.3,924
item_001096,Polarized mission-critical database,Western,2021-11-27,0.409,0.943,2.5,127,German,2.3,6745
item_001097,Stand-alone incremental adapter,Family,2018-06-08,0.435,0.454,26.06,32,German,3.2,7024
item_001098,De-engineered object-oriented parallelism,Comedy,2017-08-10,0.149,0.502,10.84,36,German,3.6,9640
item_001099,Self-enabling multimedia analyzer,Drama,2024-11-27,0.125,0.784,4.12,33,Japanese,4.1,9723
item_001100,Digitized analyzing concept,Drama,2018-07-31,0.251,0.635,27.22,62,Japanese,2.8,6907
item_001101,Enterprise-wide multi-state initiative,Thriller,2021-12-28,0.424,0.683,22.0,143,Spanish,2.7,732
item_001102,Re-contextualized scalable adapter,Adventure,2024-10-13,0.397,0.703,4.69,179,German,3.5,5871
item_001103,Upgradable stable forecast,History,2025-06-21,0.447,0.944,17.92,168,Spanish,2.4,5067
item_001104,Extended local portal,Horror,2025-12-04,0.737,0.594,9.43,32,Japanese,3.8,2379
item_001105,Polarized composite definition,Adventure,2024-04-20,0.131,0.75,0.0,90,Japanese,4.5,9176
item_001106,Right-sized client-server utilization,Adventure,2021-10-28,0.226,0.604,0.0,138,French,2.6,3292
item_001107,Visionary contextually-based process improvement,Drama,2022-08-05,0.34,0.641,23.76,117,Spanish,4.0,7667
item_001108,Fundamental composite success,Horror,2022-11-08,0.119,0.938,0.0,178,Japanese,4.9,4919
item_001109,Persevering radical parallelism,Romance,2016-09-07,0.267,0.449,10.52,56,German,4.6,701
item_001110,Multi-tiered human-resource capacity,Thriller,2017-01-30,0.203,0.709,7.35,30,Spanish,4.1,7653
item_001111,Exclusive multi-state middleware,Drama,2022-11-03,0.476,0.952,7.92,114,German,2.6,3028
item_001112,Distributed real-time attitude,Action,2017-10-09,0.193,0.622,0.0,122,English,2.2,501
item_001113,Seamless radical alliance,Western,2024-10-10,0.243,0.358,0.0,59,Spanish,2.9,3195
item_001114,Public-key motivating system engine,Music,2017-03-04,0.332,1.0,2.26,37,Spanish,2.6,2863
item_001115,Polarized stable capacity,Family,2025-01-06,0.323,1.0,26.67,74,French,4.5,4039
item_001116,Quality-focused 24hour time-frame,Documentary,2022-10-13,0.314,0.605,0.0,80,English,2.5,4299
item_001117,Optional multi-state instruction set,Comedy,2019-09-13,0.243,0.911,0.0,35,Spanish,3.1,1828
item_001118,Balanced tangible moderator,Horror,2020-04-14,0.044,0.877,28.14,108,German,2.7,6110
item_001119,Polarized zero administration implementation,Documentary,2019-07-03,0.05,0.807,28.28,141,English,2.4,2152
item_001120,User-centric well-modulated standardization,Drama,2021-10-04,0.416,0.52,0.0,79,Japanese,3.1,6141
item_001121,Optimized client-driven extranet,Horror,2020-10-07,0.145,0.394,0.0,139,Spanish,4.8,9632
item_001122,Focused attitude-oriented forecast,Drama,2021-12-24,0.244,0.689,0.0,167,French,4.4,5378
item_001123,Quality-focused incremental extranet,Family,2017-11-20,0.257,0.438,2.53,101,Spanish,4.6,9579
item_001124,Triple-buffered value-added utilization,Thriller,2016-01-25,0.242,0.697,0.0,83,English,4.4,1072
item_001125,Programmable bottom-line model,Documentary,2016-01-26,0.099,0.502,15.74,160,French,3.5,7616
item_001126,Streamlined demand-driven solution,Documentary,2024-01-16,0.68,0.539,0.0,112,French,3.6,7928
item_001127,Open-source high-level benchmark,Thriller,2017-07-18,0.488,0.605,14.73,178,German,3.9,9577
item_001128,Streamlined optimal extranet,Adventure,2018-08-11,0.67,0.822,0.0,83,Spanish,4.7,7416
item_001129,Public-key interactive open system,Family,2019-08-27,0.227,0.835,12.47,108,German,4.7,9371
item_001130,Grass-roots systemic infrastructure,Documentary,2023-07-19,0.579,0.5,28.12,125,French,3.7,2210
item_001131,Open-source neutral toolset,Animation,2021-07-28,0.471,0.78,0.0,105,German,3.6,3781
item_001132,Enhanced holistic open architecture,Adventure,2021-07-19,0.22,0.531,14.48,116,German,3.4,7096
item_001133,Function-based fault-tolerant orchestration,Romance,2019-06-10,0.327,0.778,11.65,157,French,2.8,414
item_001134,Triple-buffered hybrid support,Documentary,2017-05-18,0.148,1.0,0.0,143,Spanish,2.8,1253
item_001135,Switchable bottom-line synergy,Music,2018-04-18,0.176,0.558,27.13,105,Japanese,3.5,1290
item_001136,Total cohesive attitude,Fantasy,2018-02-21,0.403,0.807,27.86,55,English,2.2,637
item_001137,Open-architected zero tolerance Graphical User Interface,Western,2024-01-03,0.038,0.775,6.8,80,French,2.8,4506
item_001138,Seamless tangible software,Drama,2023-01-24,0.659,0.916,0.0,65,Japanese,4.7,149
item_001139,Diverse human-resource productivity,History,2016-01-19,0.276,0.501,9.16,118,German,4.8,9511
item_001140,Cross-group client-server leverage,Action,2025-04-04,0.231,0.411,14.68,161,Spanish,4.6,3738
item_001141,Optional background architecture,Family,2018-08-18,0.296,0.821,21.97,83,German,2.7,9627
item_001142,Multi-layered attitude-oriented portal,Western,2016-05-16,0.131,0.978,22.96,148,French,4.4,5139
item_001143,Networked impactful pricing structure,Drama,2022-07-24,0.325,0.716,13.42,136,Spanish,3.3,9159
item_001144,Horizontal transitional policy,Action,2016-07-27,0.283,0.822,11.86,177,Spanish,2.9,168
item_001145,Vision-oriented context-sensitive productivity,Thriller,2020-12-09,0.312,0.734,24.49,120,French,2.7,6984
item_001146,Advanced dedicated protocol,Mystery,2025-04-22,0.292,0.621,0.0,167,French,3.0,390
item_001147,Programmable executive core,Adventure,2016-05-01,0.199,0.983,27.73,69,French,3.7,9889
item_001148,Right-sized multimedia model,Mystery,2022-12-25,0.626,0.635,29.41,82,German,2.2,6341
item_001149,Seamless composite service-desk,Drama,2016-05-10,0.658,0.69,0.0,151,English,3.0,7407
item_001150,Front-line solution-oriented ability,History,2025-10-03,0.158,0.287,3.69,56,Japanese,2.5,9895
item_001151,Cross-group even-keeled time-frame,Thriller,2019-12-29,0.449,0.487,0.0,36,Spanish,2.6,6332
item_001152,Synchronized hybrid initiative,History,2021-11-09,0.14,0.541,6.96,104,Japanese,2.2,951
item_001153,Programmable 24/7 support,Music,2023-01-13,0.536,1.0,0.0,162,English,2.5,6741
item_001154,Cross-group neutral forecast,Mystery,2023-04-05,0.23,0.827,5.54,58,Spanish,3.6,7845
item_001155,Realigned optimal hardware,Animation,2019-06-22,0.15,0.621,0.0,129,Spanish,2.4,3379
item_001156,Grass-roots directional portal,History,2025-08-18,0.075,0.46,13.52,151,Spanish,3.8,5094
item_001157,Persevering impactful orchestration,Drama,2016-01-16,0.204,0.519,0.0,158,German,2.8,131
item_001158,Enhanced incremental middleware,Crime,2017-01-22,0.394,0.455,13.92,132,Japanese,4.4,8625
item_001159,Compatible motivating frame,Horror,2019-05-25,0.134,0.65,27.39,155,German,3.4,650
item_001160,Customizable multimedia extranet,Animation,2024-10-04,0.296,0.504,9.34,146,French,4.1,4883
item_001161,Re-engineered eco-centric solution,Mystery,2020-06-04,0.128,0.534,18.77,74,German,2.7,7089
item_001162,Multi-tiered non-volatile matrices,Science Fiction,2023-09-12,0.672,0.865,12.15,76,Japanese,2.3,725
item_001163,Versatile global time-frame,Family,2020-08-02,0.349,0.716,26.67,70,French,4.6,8820
item_001164,Persevering optimizing algorithm,History,2020-10-25,0.189,0.624,20.32,47,Spanish,4.7,6748
item_001165,Fundamental asymmetric implementation,Western,2022-05-02,0.45,0.746,4.51,124,English,4.3,8274
item_001166,Face-to-face systematic standardization,Horror,2018-04-18,0.377,0.776,12.88,72,French,2.6,741
item_001167,Intuitive incremental help-desk,Science Fiction,2021-02-28,0.214,0.45,1.76,148,German,3.0,6552
item_001168,Advanced tangible firmware,Drama,2018-06-24,0.562,0.681,12.49,32,French,2.3,2246
item_001169,Cross-group impactful service-desk,Horror,2023-06-27,0.06,0.754,20.43,148,German,3.4,1362
item_001170,Mandatory asynchronous neural-net,Western,2025-04-24,0.436,0.613,0.0,92,German,2.4,4583
item_001171,Phased foreground help-desk,Documentary,2018-03-08,0.046,0.604,5.94,34,Japanese,2.3,4829
item_001172,Re-engineered encompassing contingency,Comedy,2025-06-20,0.35,0.778,16.49,130,Spanish,2.2,193
item_001173,Synergized content-based methodology,Fantasy,2023-05-15,0.374,0.646,0.0,69,German,3.1,3559
item_001174,Front-line user-facing encoding,Adventure,2024-09-22,0.289,0.898,26.88,166,Spanish,3.3,792
item_001175,Expanded discrete customer loyalty,War,2024-05-07,0.152,0.896,0.0,56,German,4.1,7284
item_001176,Secured heuristic collaboration,Adventure,2023-10-15,0.121,0.938,0.0,31,English,4.3,3315
item_001177,Decentralized attitude-oriented service-desk,Family,2025-07-22,0.27,0.891,0.0,125,Spanish,2.6,272
item_001178,Proactive reciprocal ability,Romance,2023-08-22,0.714,0.788,1.8,33,French,4.5,1045
item_001179,Quality-focused 6thgeneration matrices,Family,2019-09-16,0.272,0.864,28.79,54,Spanish,4.2,731
item_001180,Intuitive modular orchestration,Romance,2024-09-07,0.321,0.64,15.85,113,French,3.7,3115
item_001181,Pre-emptive contextually-based task-force,Drama,2025-02-27,0.45,0.982,28.09,131,German,2.4,3512
item_001182,Grass-roots hybrid definition,Comedy,2023-07-02,0.305,0.289,11.33,74,English,3.2,5191
item_001183,De-engineered actuating moderator,Action,2023-12-28,0.373,0.614,12.28,147,Spanish,2.2,4572
item_001184,Polarized needs-based alliance,Music,2021-01-08,0.623,0.633,2.26,85,German,2.9,9821
item_001185,Object-based systemic time-frame,Thriller,2017-09-29,0.231,0.794,29.5,56,Japanese,4.4,9335
item_001186,Decentralized tangible model,Documentary,2020-08-06,0.14,0.624,0.0,94,English,3.8,6376
item_001187,Team-oriented 24/7 access,Crime,2022-09-27,0.256,0.781,10.62,111,German,2.2,299
item_001188,Multi-tiered optimal attitude,Science Fiction,2019-04-02,0.228,0.632,12.08,89,Japanese,3.8,227
item_001189,Seamless empowering contingency,Family,2021-06-25,0.065,0.782,1.61,61,French,2.7,7030
item_001190,Front-line encompassing leverage,Family,2025-08-01,0.271,0.638,18.96,45,Spanish,3.1,4869
item_001191,Mandatory high-level contingency,Drama,2020-12-26,0.338,0.505,0.0,68,German,2.6,631
item_001192,Expanded intangible standardization,Family,2023-07-09,0.546,0.954,27.77,143,French,2.4,5212
item_001193,Multi-lateral impactful focus group,Adventure,2020-07-03,0.257,0.415,16.1,136,French,4.3,3762
item_001194,Re-engineered clear-thinking orchestration,Horror,2022-11-10,0.395,0.325,0.0,117,Spanish,2.6,895
item_001195,Cross-platform uniform flexibility,Family,2024-01-15,0.566,0.772,0.0,86,Japanese,4.6,8553
item_001196,Realigned intermediate implementation,Horror,2017-12-16,0.177,0.878,0.0,76,German,3.9,1068
item_001197,User-centric coherent leverage,Thriller,2024-01-21,0.387,1.0,3.02,79,English,3.9,2328
item_001198,Enhanced intangible methodology,Drama,2017-05-05,0.283,0.686,4.63,74,Japanese,3.6,3358
item_001199,Self-enabling multi-state monitoring,Family,2023-03-16,0.11,0.652,0.0,159,English,3.3,7662
item_001200,Pre-emptive exuding extranet,History,2021-08-14,0.297,0.8,5.75,80,Spanish,3.3,9936
item_001201,Re-contextualized actuating infrastructure,Family,2016-12-26,0.178,0.835,9.78,177,German,4.9,3309
item_001202,Diverse analyzing data-warehouse,Fantasy,2024-02-19,0.219,0.961,26.0,153,English,4.9,5901
item_001203,Phased responsive attitude,Mystery,2020-06-30,0.318,0.745,11.94,150,German,3.3,9994
item_001204,Managed empowering hierarchy,Romance,2019-08-08,0.282,0.737,23.04,153,English,4.3,7012
item_001205,Realigned eco-centric hardware,Animation,2016-03-12,0.265,0.997,23.0,106,Japanese,3.6,9067
item_001206,Decentralized grid-enabled service-desk,Documentary,2025-08-18,0.307,0.898,8.45,148,French,3.4,6156
item_001207,Exclusive object-oriented orchestration,Western,2022-06-30,0.29,0.797,18.56,48,French,2.4,7698
item_001208,Public-key context-sensitive time-frame,Drama,2018-11-04,0.238,0.541,5.48,78,English,2.0,8213
item_001209,Inverse systematic migration,Music,2020-11-14,0.638,0.817,0.0,155,German,4.8,6475
item_001210,User-centric local artificial intelligence,Music,2019-10-23,0.158,0.899,12.13,108,Japanese,2.2,646
item_001211,Horizontal maximized product,Comedy,2025-07-25,0.093,0.791,0.0,128,Japanese,2.5,7158
item_001212,Down-sized scalable workforce,Fantasy,2025-04-14,0.207,0.577,0.0,119,Japanese,4.1,6042
item_001213,Operative responsive pricing structure,Adventure,2021-09-18,0.276,0.55,0.0,128,German,4.2,3980
item_001214,Compatible attitude-oriented complexity,Thriller,2019-06-08,0.259,0.778,1.99,122,English,4.1,2432
item_001215,Intuitive foreground projection,Fantasy,2018-11-29,0.613,0.784,0.0,146,Spanish,2.8,9875
item_001216,Future-proofed real-time project,Documentary,2019-12-14,0.137,0.781,1.35,53,German,3.2,9613
item_001217,Organic zero-defect hierarchy,Animation,2023-06-24,0.073,0.676,16.03,78,German,2.5,7003
item_001218,Programmable local installation,Fantasy,2017-09-02,0.135,0.729,0.0,107,Japanese,4.9,6281
item_001219,Ameliorated clear-thinking superstructure,History,2018-05-06,0.135,0.675,22.27,52,English,3.9,5652
item_001220,Function-based value-added standardization,Crime,2023-06-30,0.171,0.765,8.79,83,German,4.1,115
item_001221,Expanded composite infrastructure,Documentary,2017-01-10,0.399,0.0,24.67,30,English,2.2,6855
item_001222,Cloned methodical neural-net,War,2016-07-14,0.338,1.0,0.0,136,French,4.2,2805
item_001223,Visionary hybrid moderator,Documentary,2023-08-25,0.308,0.608,11.85,64,Spanish,3.5,8244
item_001224,Configurable bi-directional firmware,Comedy,2022-03-06,0.628,0.741,14.06,84,Spanish,2.6,3003
item_001225,Configurable solution-oriented info-mediaries,Drama,2019-02-03,0.131,0.767,8.51,134,German,3.9,1799
item_001226,Fully-configurable user-facing forecast,Documentary,2020-06-05,0.398,0.69,0.0,50,French,2.3,2052
item_001227,De-engineered clear-thinking moderator,Fantasy,2024-05-20,0.239,0.801,2.85,37,Japanese,2.7,7959
item_001228,Assimilated 5thgeneration protocol,Comedy,2019-07-26,0.556,0.731,0.0,32,English,2.8,128
item_001229,Inverse methodical Local Area Network,Adventure,2025-09-30,0.69,0.659,0.0,54,Spanish,3.6,128
item_001230,Quality-focused encompassing neural-net,Mystery,2020-06-12,0.227,0.723,18.48,98,German,3.4,5531
item_001231,Total needs-based conglomeration,Romance,2021-11-27,0.238,0.779,10.75,117,French,4.5,5928
item_001232,Persevering responsive synergy,Mystery,2022-05-10,0.181,0.362,0.0,126,Japanese,2.2,5843
item_001233,Re-contextualized intermediate moderator,Horror,2022-05-25,0.265,0.537,0.0,55,English,3.4,6593
item_001234,Public-key fault-tolerant hardware,Crime,2020-10-24,0.463,0.5,1.73,61,Japanese,2.8,4082
item_001235,Focused background intranet,Music,2019-01-28,0.13,0.45,0.0,145,Japanese,4.1,7795
item_001236,Open-source empowering collaboration,War,2019-01-12,0.28,0.534,12.97,78,English,5.0,5288
item_001237,Adaptive multi-state task-force,Action,2024-06-23,0.301,0.572,0.0,122,English,4.9,5343
item_001238,Monitored executive leverage,Science Fiction,2021-05-07,0.168,0.811,7.76,154,German,4.2,1343
item_001239,Team-oriented mobile system engine,Music,2020-10-07,0.503,0.485,13.4,151,English,4.2,4824
item_001240,Advanced zero administration Internet solution,Drama,2023-12-23,0.301,0.712,21.64,163,Japanese,4.4,8277
item_001241,Right-sized discrete utilization,Adventure,2016-01-26,0.09,0.696,4.7,52,French,4.5,9000
item_001242,Multi-layered content-based installation,Science Fiction,2024-10-26,0.06,0.46,0.0,73,German,4.9,7909
item_001243,Optional hybrid encryption,Western,2017-08-18,0.346,0.633,7.98,84,Spanish,4.3,1475
item_001244,User-centric secondary info-mediaries,Comedy,2024-04-13,0.358,0.673,13.6,37,Spanish,4.8,5359
item_001245,Face-to-face empowering artificial intelligence,Mystery,2020-03-21,0.184,0.646,23.21,86,French,4.0,2026
item_001246,Front-line multi-state task-force,Crime,2023-12-31,0.366,0.894,27.75,155,English,4.4,5462
item_001247,Seamless system-worthy software,Family,2018-09-19,0.065,0.983,28.01,46,French,3.1,6262
item_001248,Streamlined value-added monitoring,Western,2024-02-01,0.12,0.963,29.01,141,Spanish,2.7,1905
item_001249,Open-source content-based architecture,History,2017-10-27,0.277,0.745,3.53,52,French,4.2,3092
item_001250,Implemented bifurcated productivity,Comedy,2020-07-20,0.038,0.533,17.6,62,French,4.9,9462
item_001251,Organized encompassing standardization,Action,2022-03-23,0.179,0.81,0.0,109,English,3.8,3120
item_001252,Ergonomic fresh-thinking adapter,Mystery,2017-07-08,0.449,0.762,29.41,111,French,4.4,2079
item_001253,Public-key 3rdgeneration contingency,War,2025-09-20,0.462,1.0,20.24,86,English,3.2,8829
item_001254,Horizontal encompassing capacity,Science Fiction,2023-02-24,0.446,0.66,10.15,105,Spanish,3.5,7477
item_001255,Upgradable 24/7 emulation,Crime,2016-11-24,0.57,0.508,18.43,67,English,3.8,5070
item_001256,Advanced modular data-warehouse,War,2019-06-02,0.446,0.486,29.71,61,French,5.0,9413
item_001257,Integrated zero tolerance website,Thriller,2020-12-24,0.086,0.8,0.0,85,German,2.9,6181
item_001258,Multi-layered maximized standardization,Adventure,2023-11-30,0.349,0.869,29.44,115,Spanish,4.5,3460
item_001259,Managed attitude-oriented system engine,Family,2025-07-07,0.217,0.52,21.3,43,Spanish,4.6,6429
item_001260,Centralized encompassing time-frame,History,2019-12-03,0.271,0.805,29.54,70,English,3.6,5538
item_001261,Quality-focused methodical contingency,Romance,2017-12-02,0.339,0.345,0.0,151,French,4.3,6417
item_001262,Function-based homogeneous access,Animation,2017-03-20,0.457,0.939,16.3,102,French,4.1,3206
item_001263,Visionary transitional encryption,Western,2019-11-05,0.406,0.829,0.0,130,English,2.4,9519
item_001264,Organic dynamic support,Adventure,2025-12-11,0.17,0.9,25.63,107,German,4.0,9466
item_001265,Exclusive logistical support,Crime,2023-09-16,0.109,0.87,0.0,143,German,2.9,2382
item_001266,Programmable static database,Drama,2020-09-22,0.384,0.557,7.32,80,English,3.1,9441
item_001267,Synergized fault-tolerant Graphic Interface,Comedy,2017-08-01,0.387,0.713,20.66,67,German,4.9,7007
item_001268,Upgradable 6thgeneration synergy,Documentary,2025-05-16,0.326,0.359,27.84,54,French,4.9,2953
item_001269,Programmable bottom-line extranet,Adventure,2020-10-22,0.211,0.592,4.39,161,French,3.8,2444
item_001270,Innovative dedicated hierarchy,Mystery,2024-11-15,0.245,0.725,8.1,60,Spanish,3.2,4969
item_001271,Synchronized didactic budgetary management,Documentary,2018-05-10,0.312,0.724,19.92,126,English,4.3,6270
item_001272,Optional fresh-thinking access,Fantasy,2017-09-02,0.311,0.346,0.0,143,French,2.0,1920
item_001273,Grass-roots optimal capability,Animation,2019-12-15,0.497,0.787,4.53,160,Spanish,2.1,9397
item_001274,Fully-configurable 24/7 analyzer,Thriller,2021-10-22,0.518,0.877,8.93,54,Japanese,2.5,7942
item_001275,Team-oriented methodical solution,Romance,2021-12-16,0.559,0.787,9.64,62,English,3.0,8816
item_001276,Multi-layered zero administration array,Documentary,2018-06-26,0.305,0.898,12.74,35,German,3.7,8798
item_001277,Proactive background software,War,2022-03-08,0.408,0.484,15.16,162,Japanese,3.6,2043
item_001278,Virtual responsive approach,Drama,2016-08-05,0.694,0.82,0.0,60,Spanish,4.6,2958
item_001279,Stand-alone coherent standardization,Action,2021-05-12,0.226,1.0,17.08,110,English,2.1,9432
item_001280,Customer-focused clear-thinking matrix,Drama,2018-04-28,0.028,0.677,19.92,52,Japanese,2.8,583
item_001281,Realigned zero tolerance project,Animation,2023-07-26,0.549,0.583,29.41,159,French,3.1,8929
item_001282,Organic upward-trending core,Documentary,2016-03-18,0.045,0.813,13.26,30,Spanish,2.9,8520
item_001283,Multi-tiered heuristic success,History,2017-05-06,0.316,1.0,0.0,166,German,2.4,8045
item_001284,Balanced mobile strategy,Horror,2020-05-16,0.212,0.549,16.15,120,Japanese,3.6,3448
item_001285,Implemented needs-based standardization,Comedy,2020-11-24,0.086,0.378,0.0,41,Spanish,2.1,2331
item_001286,Re-contextualized contextually-based moratorium,History,2019-06-23,0.721,0.765,25.82,85,Spanish,3.8,3549
item_001287,Upgradable maximized focus group,Music,2024-09-03,0.177,0.645,0.0,101,Spanish,4.2,6924
item_001288,Right-sized neutral complexity,Animation,2016-09-07,0.243,0.664,0.0,170,French,2.8,2685
item_001289,Distributed local frame,Mystery,2024-03-11,0.354,0.924,0.0,146,English,4.8,6978
item_001290,Quality-focused high-level knowledgebase,Crime,2016-01-02,0.203,0.529,16.53,48,French,5.0,3166
item_001291,Sharable motivating implementation,Music,2023-05-03,0.194,0.801,17.34,160,Japanese,2.5,2524
item_001292,Ameliorated regional hierarchy,Horror,2023-10-04,0.416,0.68,29.77,141,German,2.1,9899
item_001293,Front-line fresh-thinking success,Family,2016-08-18,0.477,1.0,3.24,61,Japanese,2.3,8994
item_001294,Public-key human-resource core,Romance,2021-03-28,0.482,0.66,2.9,52,French,4.7,4486
item_001295,Proactive zero administration neural-net,Crime,2017-07-16,0.373,0.847,26.19,87,French,2.0,6189
item_001296,Horizontal fresh-thinking installation,Family,2022-05-29,0.518,0.483,11.97,56,English,2.5,5032
item_001297,Customizable bandwidth-monitored model,Thriller,2022-08-02,0.392,0.647,3.76,119,Japanese,4.6,9046
item_001298,Balanced clear-thinking conglomeration,Fantasy,2024-09-24,0.175,0.755,18.61,42,Spanish,3.0,6392
item_001299,Exclusive bi-directional matrix,Documentary,2017-11-29,0.388,0.743,11.0,166,Japanese,3.8,6607
item_001300,Automated object-oriented project,Thriller,2024-05-12,0.177,0.702,18.17,96,English,4.1,2557
item_001301,Switchable mobile moderator,Crime,2022-03-28,0.129,0.678,5.13,175,French,2.2,6074
item_001302,Reverse-engineered eco-centric application,Family,2019-08-30,0.776,0.963,20.66,137,German,2.5,5809
item_001303,Robust transitional archive,Science Fiction,2016-02-16,0.151,0.885,0.0,158,French,2.8,7018
item_001304,Expanded solution-oriented matrix,War,2025-04-13,0.256,0.521,28.3,88,French,3.9,1434
item_001305,Configurable maximized website,History,2022-05-21,0.074,0.663,0.0,134,French,4.5,1312
item_001306,Multi-lateral next generation synergy,Animation,2025-05-19,0.206,0.803,0.0,91,English,2.5,950
item_001307,Operative holistic utilization,Animation,2023-01-30,0.567,0.86,22.55,171,German,4.4,185
item_001308,Seamless encompassing moderator,Romance,2016-05-27,0.221,0.546,20.62,64,German,3.5,8732
item_001309,Compatible exuding archive,Comedy,2025-06-11,0.397,0.613,12.75,78,English,4.1,8764
item_001310,Programmable bandwidth-monitored attitude,Music,2023-04-02,0.211,0.669,8.07,165,Japanese,2.1,7360
item_001311,Public-key human-resource core,Documentary,2017-12-05,0.211,0.67,0.0,164,Spanish,2.5,6023
item_001312,Switchable dynamic open system,Crime,2022-04-02,0.381,0.622,15.89,43,German,3.5,2803
item_001313,Enhanced next generation synergy,Music,2021-07-30,0.126,0.727,29.11,116,Spanish,4.5,1941
